province_state,country_region,confirmed,deaths,recovered,active,lat,lon,date,new_confirmed,new_recovered,new_deaths,total_infect,deaths_rate,country_pop2018,perc_ctry_cnfrm,perc_ctry_rcvrd,perc_ctry_dead,perc_pop_infect,day_virus
Xinjiang,China,4,0,0,0,41.1129,85.2401,2020-01-26,0,0,0,4,0,1400812636,0.0001472,0.0000035,0.000004,0.00000029,5
Qinghai,China,1,0,0,0,35.7452,95.9956,2020-01-26,-3,0,0,1,0,1400812636,0.0001472,0.0000035,0.000004,0.00000007,5
Washington,US,1,0,0,0,47.4009,-121.4905,2020-01-26,0,0,0,1,0,327274411,0.00000153,0,0,0.00000031,5
Illinois,US,1,0,0,0,40.3495,-88.9861,2020-01-26,0,0,0,1,0,327274411,0.00000153,0,0,0.00000031,5
California,US,2,0,0,0,36.1162,-119.6816,2020-01-26,1,0,0,2,0,327274411,0.00000153,0,0,0.00000061,5
Arizona,US,1,0,0,0,33.7298,-111.4312,2020-01-26,-1,0,0,1,0,327274411,0.00000153,0,0,0.00000031,5
NA,Japan,4,0,1,0,36,138,2020-01-26,3,1,0,5,0,126529100,0.00000316,0.00000079,0,0.00000395,5
NA,Thailand,8,0,2,0,15,101,2020-01-26,4,1,0,10,0,69428524,0.00001152,0.00000288,0,0.0000144,5
NA,Korea,3,0,0,0,36,128,2020-01-26,-5,-2,0,3,0,77185075,0.00000389,0,0,0.00000389,5
NA,Singapore,4,0,0,0,1.2833,103.8333,2020-01-26,1,0,0,4,0,5638676,0.00007094,0,0,0.00007094,4
NA,Vietnam,2,0,0,0,16,108,2020-01-26,-2,0,0,2,0,95540395,0.00000209,0,0,0.00000209,4
NA,France,3,0,0,0,47,2,2020-01-26,1,0,0,3,0,66987244,0.00000448,0,0,0.00000448,3
Australian Capital Territory,Australia,4,0,0,0,-35.4735,149.0124,2020-01-26,1,0,0,4,0,24992369,0.000016,0,0,0.000016,3
NA,Nepal,1,0,0,0,28.1667,84.25,2020-01-26,-3,0,0,1,0,28087871,0.00000356,0,0,0.00000356,2
NA,Malaysia,4,0,0,0,2.5,112.5,2020-01-26,3,0,0,4,0,31528585,0.00001269,0,0,0.00001269,3
Ontario,Canada,1,0,0,0,51.2538,-85.3232,2020-01-26,-3,0,0,1,0,37058856,0.0000027,0,0,0.0000027,1
Hubei,China,1423,76,45,0,30.9756,112.2707,2020-01-27,1422,45,76,1544,4.922279792746114,1400812636,0.00020438,0.00000414,0.00000585,0.00011022,6
Guangdong,China,151,0,4,0,23.3417,113.4244,2020-01-27,-1272,-41,-76,155,0,1400812636,0.00020438,0.00000414,0.00000585,0.00001107,6
Zhejiang,China,128,0,1,0,29.1832,120.0934,2020-01-27,-23,-3,0,129,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000921,6
Henan,China,128,1,0,0,33.882,113.614,2020-01-27,0,-1,1,129,0.7751937984496124,1400812636,0.00020438,0.00000414,0.00000585,0.00000921,6
Chongqing,China,110,0,0,0,30.0572,107.874,2020-01-27,-18,0,-1,110,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000785,6
Hunan,China,100,0,0,0,27.6104,111.7088,2020-01-27,-10,0,0,100,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000714,6
Beijing,China,80,1,2,0,40.1824,116.4142,2020-01-27,-20,2,1,83,1.2048192771084338,1400812636,0.00020438,0.00000414,0.00000585,0.00000593,6
Shandong,China,75,0,0,0,36.3427,118.1498,2020-01-27,-5,-2,-1,75,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000535,6
Jiangxi,China,72,0,2,0,27.614,115.7221,2020-01-27,-3,2,0,74,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000528,6
Anhui,China,70,0,0,0,31.8257,117.2264,2020-01-27,-2,-2,0,70,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000500,6
Sichuan,China,69,0,0,0,30.6171,102.7103,2020-01-27,-1,0,0,69,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000493,6
Fujian,China,59,0,0,0,26.0789,117.9874,2020-01-27,-10,0,0,59,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000421,6
Shanghai,China,53,1,3,0,31.202,121.4491,2020-01-27,-6,3,1,57,1.7543859649122806,1400812636,0.00020438,0.00000414,0.00000585,0.00000407,6
Jiangsu,China,47,0,1,0,32.9711,119.455,2020-01-27,-6,-2,-1,48,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000343,6
Guangxi,China,46,0,0,0,23.8298,108.7881,2020-01-27,-1,-1,0,46,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000328,6
Shaanxi,China,35,0,0,0,35.1917,108.8701,2020-01-27,-11,0,0,35,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000250,6
Hainan,China,33,1,0,0,19.1959,109.7453,2020-01-27,-2,0,1,34,2.941176470588235,1400812636,0.00020438,0.00000414,0.00000585,0.00000243,6
Liaoning,China,27,0,0,0,41.2956,122.6085,2020-01-27,-6,0,-1,27,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000193,6
Yunnan,China,26,0,0,0,24.974,101.487,2020-01-27,-1,0,0,26,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000186,6
Tianjin,China,23,0,0,0,39.3054,117.323,2020-01-27,-3,0,0,23,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000164,6
Heilongjiang,China,21,1,0,0,47.862,127.7615,2020-01-27,-2,0,1,22,4.545454545454546,1400812636,0.00020438,0.00000414,0.00000585,0.00000157,6
Hebei,China,18,1,0,0,38.0428,114.5149,2020-01-27,-3,0,0,19,5.263157894736842,1400812636,0.00020438,0.00000414,0.00000585,0.00000136,6
Gansu,China,14,0,0,0,36.0611,103.8343,2020-01-27,-4,0,-1,14,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000100,6
Shanxi,China,13,0,0,0,37.5777,112.2922,2020-01-27,-1,0,0,13,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000093,6
Inner Mongolia,China,11,0,0,0,44.0935,113.9448,2020-01-27,-2,0,0,11,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000079,6
Guizhou,China,7,0,0,0,26.8154,106.8748,2020-01-27,-1,0,0,7,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000050,6
Ningxia,China,7,0,0,0,37.2692,106.1655,2020-01-27,0,0,0,7,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000050,6
Jilin,China,6,0,0,0,43.6661,126.1923,2020-01-27,-1,0,0,6,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000043,6
Qinghai,China,6,0,0,0,35.7452,95.9956,2020-01-27,0,0,0,6,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000043,6
Xinjiang,China,5,0,0,0,41.1129,85.2401,2020-01-27,0,0,0,5,0,1400812636,0.00020438,0.00000414,0.00000585,0.00000036,6
Washington,US,1,0,0,0,47.4009,-121.4905,2020-01-27,-4,0,0,1,0,327274411,0.00000153,0,0,0.00000031,6
Illinois,US,1,0,0,0,40.3495,-88.9861,2020-01-27,0,0,0,1,0,327274411,0.00000153,0,0,0.00000031,6
California,US,2,0,0,0,36.1162,-119.6816,2020-01-27,1,0,0,2,0,327274411,0.00000153,0,0,0.00000061,6
Arizona,US,1,0,0,0,33.7298,-111.4312,2020-01-27,-1,0,0,1,0,327274411,0.00000153,0,0,0.00000031,6
NA,Japan,4,0,1,0,36,138,2020-01-27,3,1,0,5,0,126529100,0.00000316,0.00000079,0,0.00000395,6
NA,Thailand,8,0,2,0,15,101,2020-01-27,4,1,0,10,0,69428524,0.00001152,0.00000288,0,0.0000144,6
NA,Korea,4,0,0,0,36,128,2020-01-27,-4,-2,0,4,0,77185075,0.00000518,0,0,0.00000518,6
NA,Singapore,5,0,0,0,1.2833,103.8333,2020-01-27,1,0,0,5,0,5638676,0.00008867,0,0,0.00008867,5
NA,Vietnam,2,0,0,0,16,108,2020-01-27,-3,0,0,2,0,95540395,0.00000209,0,0,0.00000209,5
NA,France,3,0,0,0,47,2,2020-01-27,1,0,0,3,0,66987244,0.00000448,0,0,0.00000448,4
NA,Nepal,1,0,0,0,28.1667,84.25,2020-01-27,-2,0,0,1,0,28087871,0.00000356,0,0,0.00000356,3
NA,Malaysia,4,0,0,0,2.5,112.5,2020-01-27,3,0,0,4,0,31528585,0.00001269,0,0,0.00001269,4
Ontario,Canada,1,0,0,0,51.2538,-85.3232,2020-01-27,-3,0,0,1,0,37058856,0.0000027,0,0,0.0000027,2
NA,Cambodia,1,0,0,0,11.55,104.9167,2020-01-27,0,0,0,1,0,16249798,0.00000615,0,0,0.00000615,1
NA,Sri Lanka,1,0,0,0,7,81,2020-01-27,0,0,0,1,0,21670000,0.00000461,0,0,0.00000461,1
NA,Africa,1,0,0,0,7.54,5.5471,2020-01-27,0,0,0,1,0,1140752519,0.00000009,0,0,0.00000009,1
New South Wales,Australia,4,0,0,0,-33.8688,151.2093,2020-01-27,3,0,0,4,0,24992369,0.00002001,0,0,0.000016,4
Victoria,Australia,1,0,0,0,-37.8136,144.9631,2020-01-27,-3,0,0,1,0,24992369,0.00002001,0,0,0.000004,4
Hubei,China,3554,125,80,0,30.9756,112.2707,2020-01-28,3553,80,125,3759,3.3253524873636606,1400812636,0.0003922,0.00000721,0.00000935,0.00026834,7
Guangdong,China,207,0,4,0,23.3417,113.4244,2020-01-28,-3347,-76,-125,211,0,1400812636,0.0003922,0.00000721,0.00000935,0.00001506,7
Zhejiang,China,173,0,3,0,29.1832,120.0934,2020-01-28,-34,-1,0,176,0,1400812636,0.0003922,0.00000721,0.00000935,0.00001256,7
Henan,China,168,1,0,0,33.882,113.614,2020-01-28,-5,-3,1,169,0.591715976331361,1400812636,0.0003922,0.00000721,0.00000935,0.00001206,7
Hunan,China,143,0,0,0,27.6104,111.7088,2020-01-28,-25,0,-1,143,0,1400812636,0.0003922,0.00000721,0.00000935,0.00001021,7
Chongqing,China,132,0,0,0,30.0572,107.874,2020-01-28,-11,0,0,132,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000942,7
Jiangxi,China,109,0,3,0,27.614,115.7221,2020-01-28,-23,3,0,112,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000800,7
Anhui,China,106,0,0,0,31.8257,117.2264,2020-01-28,-3,-3,0,106,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000757,7
Shandong,China,95,0,0,0,36.3427,118.1498,2020-01-28,-11,0,0,95,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000678,7
Beijing,China,91,1,4,0,40.1824,116.4142,2020-01-28,-4,4,1,96,1.0416666666666665,1400812636,0.0003922,0.00000721,0.00000935,0.00000685,7
Sichuan,China,90,0,0,0,30.6171,102.7103,2020-01-28,-1,-4,-1,90,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000642,7
Fujian,China,80,0,0,0,26.0789,117.9874,2020-01-28,-10,0,0,80,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000571,7
Jiangsu,China,70,0,1,0,32.9711,119.455,2020-01-28,-10,1,0,71,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000507,7
Shanghai,China,66,1,4,0,31.202,121.4491,2020-01-28,-4,3,1,71,1.4084507042253522,1400812636,0.0003922,0.00000721,0.00000935,0.00000507,7
Guangxi,China,51,0,2,0,23.8298,108.7881,2020-01-28,-15,-2,-1,53,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000378,7
Shaanxi,China,46,0,0,0,35.1917,108.8701,2020-01-28,-5,-2,0,46,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000328,7
Yunnan,China,44,0,0,0,24.974,101.487,2020-01-28,-2,0,0,44,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000314,7
Hainan,China,40,1,0,0,19.1959,109.7453,2020-01-28,-4,0,1,41,2.4390243902439024,1400812636,0.0003922,0.00000721,0.00000935,0.00000293,7
Liaoning,China,34,0,0,0,41.2956,122.6085,2020-01-28,-6,0,-1,34,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000243,7
Hebei,China,33,1,0,0,38.0428,114.5149,2020-01-28,-1,0,1,34,2.941176470588235,1400812636,0.0003922,0.00000721,0.00000935,0.00000243,7
Heilongjiang,China,33,1,0,0,47.862,127.7615,2020-01-28,0,0,0,34,2.941176470588235,1400812636,0.0003922,0.00000721,0.00000935,0.00000243,7
Shanxi,China,27,0,0,0,37.5777,112.2922,2020-01-28,-6,0,-1,27,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000193,7
Tianjin,China,24,0,0,0,39.3054,117.323,2020-01-28,-3,0,0,24,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000171,7
Gansu,China,19,0,0,0,36.0611,103.8343,2020-01-28,-5,0,0,19,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000136,7
Inner Mongolia,China,15,0,0,0,44.0935,113.9448,2020-01-28,-4,0,0,15,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000107,7
Ningxia,China,11,0,0,0,37.2692,106.1655,2020-01-28,-4,0,0,11,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000079,7
Xinjiang,China,10,0,0,0,41.1129,85.2401,2020-01-28,-1,0,0,10,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000071,7
Guizhou,China,9,0,0,0,26.8154,106.8748,2020-01-28,-1,0,0,9,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000064,7
Jilin,China,8,0,0,0,43.6661,126.1923,2020-01-28,-1,0,0,8,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000057,7
Qinghai,China,6,0,0,0,35.7452,95.9956,2020-01-28,-1,0,0,6,0,1400812636,0.0003922,0.00000721,0.00000935,0.00000043,7
Washington,US,1,0,0,0,47.4009,-121.4905,2020-01-28,-5,0,0,1,0,327274411,0.00000153,0,0,0.00000031,7
Illinois,US,1,0,0,0,40.3495,-88.9861,2020-01-28,0,0,0,1,0,327274411,0.00000153,0,0,0.00000031,7
California,US,2,0,0,0,36.1162,-119.6816,2020-01-28,1,0,0,2,0,327274411,0.00000153,0,0,0.00000061,7
Arizona,US,1,0,0,0,33.7298,-111.4312,2020-01-28,-1,0,0,1,0,327274411,0.00000153,0,0,0.00000031,7
NA,Japan,7,0,1,0,36,138,2020-01-28,6,1,0,8,0,126529100,0.00000553,0.00000079,0,0.00000632,7
NA,Thailand,14,0,5,0,15,101,2020-01-28,7,4,0,19,0,69428524,0.00002016,0.0000072,0,0.00002737,7
NA,Korea,4,0,0,0,36,128,2020-01-28,-10,-5,0,4,0,77185075,0.00000518,0,0,0.00000518,7
NA,Singapore,7,0,0,0,1.2833,103.8333,2020-01-28,3,0,0,7,0,5638676,0.00012414,0,0,0.00012414,6
NA,Vietnam,2,0,0,0,16,108,2020-01-28,-5,0,0,2,0,95540395,0.00000209,0,0,0.00000209,6
NA,France,4,0,0,0,47,2,2020-01-28,2,0,0,4,0,66987244,0.00000597,0,0,0.00000597,5
NA,Nepal,1,0,0,0,28.1667,84.25,2020-01-28,-3,0,0,1,0,28087871,0.00000356,0,0,0.00000356,4
NA,Malaysia,4,0,0,0,2.5,112.5,2020-01-28,3,0,0,4,0,31528585,0.00001269,0,0,0.00001269,5
Ontario,Canada,1,0,0,0,51.2538,-85.3232,2020-01-28,-3,0,0,1,0,37058856,0.0000054,0,0,0.0000027,3
British Columbia,Canada,1,0,0,0,49.2827,-123.1207,2020-01-28,0,0,0,1,0,37058856,0.0000054,0,0,0.0000027,3
NA,Cambodia,1,0,0,0,11.55,104.9167,2020-01-28,0,0,0,1,0,16249798,0.00000615,0,0,0.00000615,2
NA,Sri Lanka,1,0,0,0,7,81,2020-01-28,0,0,0,1,0,21670000,0.00000461,0,0,0.00000461,2
New South Wales,Australia,4,0,0,0,-33.8688,151.2093,2020-01-28,3,0,0,4,0,24992369,0.00002001,0,0,0.000016,5
Victoria,Australia,1,0,0,0,-37.8136,144.9631,2020-01-28,-3,0,0,1,0,24992369,0.00002001,0,0,0.000004,5
NA,Germany,4,0,0,0,51,9,2020-01-28,3,0,0,4,0,82927922,0.00000482,0,0,0.00000482,1
Hubei,China,3554,125,88,0,30.9756,112.2707,2020-01-29,3550,88,125,3767,3.318290416777276,1400812636,0.00043332,0.00000857,0.00000949,0.00026892,8
Zhejiang,China,296,0,3,0,29.1832,120.0934,2020-01-29,-3258,-85,-125,299,0,1400812636,0.00043332,0.00000857,0.00000949,0.00002134,8
Guangdong,China,277,0,5,0,23.3417,113.4244,2020-01-29,-19,2,0,282,0,1400812636,0.00043332,0.00000857,0.00000949,0.00002013,8
Hunan,China,221,0,0,0,27.6104,111.7088,2020-01-29,-56,-5,0,221,0,1400812636,0.00043332,0.00000857,0.00000949,0.00001578,8
Henan,China,206,2,1,0,33.882,113.614,2020-01-29,-15,1,2,209,0.9569377990430622,1400812636,0.00043332,0.00000857,0.00000949,0.00001492,8
Anhui,China,152,0,2,0,31.8257,117.2264,2020-01-29,-54,1,-2,154,0,1400812636,0.00043332,0.00000857,0.00000949,0.00001099,8
Chongqing,China,147,0,1,0,30.0572,107.874,2020-01-29,-5,-1,0,148,0,1400812636,0.00043332,0.00000857,0.00000949,0.00001057,8
Shandong,China,130,0,1,0,36.3427,118.1498,2020-01-29,-17,0,0,131,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000935,8
Beijing,China,111,1,4,0,40.1824,116.4142,2020-01-29,-19,3,1,116,0.8620689655172413,1400812636,0.00043332,0.00000857,0.00000949,0.00000828,8
Jiangxi,China,109,0,3,0,27.614,115.7221,2020-01-29,-2,-1,-1,112,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000800,8
Sichuan,China,108,1,1,0,30.6171,102.7103,2020-01-29,-1,-2,1,110,0.9090909090909091,1400812636,0.00043332,0.00000857,0.00000949,0.00000785,8
Jiangsu,China,99,0,1,0,32.9711,119.455,2020-01-29,-9,0,-1,100,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000714,8
Shanghai,China,96,1,5,0,31.202,121.4491,2020-01-29,-3,4,1,102,0.9803921568627451,1400812636,0.00043332,0.00000857,0.00000949,0.00000728,8
Fujian,China,84,0,0,0,26.0789,117.9874,2020-01-29,-12,-5,-1,84,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000600,8
Guangxi,China,58,0,2,0,23.8298,108.7881,2020-01-29,-26,2,0,60,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000428,8
Shaanxi,China,56,0,0,0,35.1917,108.8701,2020-01-29,-2,-2,0,56,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000400,8
Yunnan,China,55,0,0,0,24.974,101.487,2020-01-29,-1,0,0,55,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000393,8
Hebei,China,48,1,0,0,38.0428,114.5149,2020-01-29,-7,0,1,49,2.0408163265306123,1400812636,0.00043332,0.00000857,0.00000949,0.00000350,8
Hainan,China,43,1,0,0,19.1959,109.7453,2020-01-29,-5,0,0,44,2.272727272727273,1400812636,0.00043332,0.00000857,0.00000949,0.00000314,8
Liaoning,China,39,0,1,0,41.2956,122.6085,2020-01-29,-4,1,-1,40,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000286,8
Heilongjiang,China,38,1,0,0,47.862,127.7615,2020-01-29,-1,-1,1,39,2.564102564102564,1400812636,0.00043332,0.00000857,0.00000949,0.00000278,8
Tianjin,China,27,0,0,0,39.3054,117.323,2020-01-29,-11,0,-1,27,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000193,8
Shanxi,China,27,0,1,0,37.5777,112.2922,2020-01-29,0,1,0,28,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000200,8
Gansu,China,24,0,0,0,36.0611,103.8343,2020-01-29,-3,-1,0,24,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000171,8
Inner Mongolia,China,16,0,0,0,44.0935,113.9448,2020-01-29,-8,0,0,16,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000114,8
Xinjiang,China,13,0,0,0,41.1129,85.2401,2020-01-29,-3,0,0,13,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000093,8
Ningxia,China,12,0,0,0,37.2692,106.1655,2020-01-29,-1,0,0,12,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000086,8
Guizhou,China,9,0,1,0,26.8154,106.8748,2020-01-29,-1,1,0,10,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000071,8
Jilin,China,9,0,0,0,43.6661,126.1923,2020-01-29,0,-1,0,9,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000064,8
Qinghai,China,6,0,0,0,35.7452,95.9956,2020-01-29,-1,0,0,6,0,1400812636,0.00043332,0.00000857,0.00000949,0.00000043,8
Washington,US,1,0,0,0,47.4009,-121.4905,2020-01-29,-5,0,0,1,0,327274411,0.00000153,0,0,0.00000031,8
Illinois,US,1,0,0,0,40.3495,-88.9861,2020-01-29,0,0,0,1,0,327274411,0.00000153,0,0,0.00000031,8
California,US,2,0,0,0,36.1162,-119.6816,2020-01-29,1,0,0,2,0,327274411,0.00000153,0,0,0.00000061,8
Arizona,US,1,0,0,0,33.7298,-111.4312,2020-01-29,-1,0,0,1,0,327274411,0.00000153,0,0,0.00000031,8
NA,Japan,7,0,1,0,36,138,2020-01-29,6,1,0,8,0,126529100,0.00000553,0.00000079,0,0.00000632,8
NA,Thailand,14,0,5,0,15,101,2020-01-29,7,4,0,19,0,69428524,0.00002016,0.0000072,0,0.00002737,8
NA,Korea,4,0,0,0,36,128,2020-01-29,-10,-5,0,4,0,77185075,0.00000518,0,0,0.00000518,8
NA,Singapore,7,0,0,0,1.2833,103.8333,2020-01-29,3,0,0,7,0,5638676,0.00012414,0,0,0.00012414,7
NA,Vietnam,2,0,0,0,16,108,2020-01-29,-5,0,0,2,0,95540395,0.00000209,0,0,0.00000209,7
NA,France,5,0,0,0,47,2,2020-01-29,3,0,0,5,0,66987244,0.00000746,0,0,0.00000746,6
NA,Nepal,1,0,0,0,28.1667,84.25,2020-01-29,-4,0,0,1,0,28087871,0.00000356,0,0,0.00000356,5
NA,Malaysia,7,0,0,0,2.5,112.5,2020-01-29,6,0,0,7,0,31528585,0.0000222,0,0,0.0000222,6
Ontario,Canada,1,0,0,0,51.2538,-85.3232,2020-01-29,-6,0,0,1,0,37058856,0.0000054,0,0,0.0000027,4
British Columbia,Canada,1,0,0,0,49.2827,-123.1207,2020-01-29,0,0,0,1,0,37058856,0.0000054,0,0,0.0000027,4
NA,Cambodia,1,0,0,0,11.55,104.9167,2020-01-29,0,0,0,1,0,16249798,0.00000615,0,0,0.00000615,3
NA,Sri Lanka,1,0,0,0,7,81,2020-01-29,0,0,0,1,0,21670000,0.00000461,0,0,0.00000461,3
New South Wales,Australia,4,0,0,0,-33.8688,151.2093,2020-01-29,3,0,0,4,0,24992369,0.00002001,0,0,0.000016,6
Victoria,Australia,1,0,0,0,-37.8136,144.9631,2020-01-29,-3,0,0,1,0,24992369,0.00002001,0,0,0.000004,6
NA,Germany,4,0,0,0,51,9,2020-01-29,3,0,0,4,0,82927922,0.00000482,0,0,0.00000482,2
NA,Finland,1,0,0,0,64,26,2020-01-29,-3,0,0,1,0,5518050,0.00001812,0,0,0.00001812,1
NA,United Arab Emirates,4,0,0,0,24,54,2020-01-29,3,0,0,4,0,9630959,0.00004153,0,0,0.00004153,1
Hubei,China,4903,162,90,0,30.9756,112.2707,2020-01-30,4899,90,162,5155,3.142580019398642,1400812636,0.00057995,0.00000964,0.00001221,0.00036800,9
Zhejiang,China,428,0,4,0,29.1832,120.0934,2020-01-30,-4475,-86,-162,432,0,1400812636,0.00057995,0.00000964,0.00001221,0.00003084,9
Guangdong,China,354,0,10,0,23.3417,113.4244,2020-01-30,-74,6,0,364,0,1400812636,0.00057995,0.00000964,0.00001221,0.00002598,9
Henan,China,278,2,2,0,33.882,113.614,2020-01-30,-76,-8,2,282,0.7092198581560284,1400812636,0.00057995,0.00000964,0.00001221,0.00002013,9
Hunan,China,277,0,2,0,27.6104,111.7088,2020-01-30,-1,0,-2,279,0,1400812636,0.00057995,0.00000964,0.00001221,0.00001992,9
Anhui,China,200,0,2,0,31.8257,117.2264,2020-01-30,-77,0,0,202,0,1400812636,0.00057995,0.00000964,0.00001221,0.00001442,9
Chongqing,China,182,0,1,0,30.0572,107.874,2020-01-30,-18,-1,0,183,0,1400812636,0.00057995,0.00000964,0.00001221,0.00001306,9
Jiangxi,China,162,0,5,0,27.614,115.7221,2020-01-30,-20,4,0,167,0,1400812636,0.00057995,0.00000964,0.00001221,0.00001192,9
Shandong,China,158,0,1,0,36.3427,118.1498,2020-01-30,-4,-4,0,159,0,1400812636,0.00057995,0.00000964,0.00001221,0.00001135,9
Sichuan,China,142,1,1,0,30.6171,102.7103,2020-01-30,-16,0,1,144,0.6944444444444444,1400812636,0.00057995,0.00000964,0.00001221,0.00001028,9
Jiangsu,China,129,0,1,0,32.9711,119.455,2020-01-30,-13,0,-1,130,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000928,9
Beijing,China,114,1,4,0,40.1824,116.4142,2020-01-30,-15,3,1,119,0.8403361344537815,1400812636,0.00057995,0.00000964,0.00001221,0.00000850,9
Shanghai,China,112,1,5,0,31.202,121.4491,2020-01-30,-2,1,0,118,0.847457627118644,1400812636,0.00057995,0.00000964,0.00001221,0.00000842,9
Fujian,China,101,0,0,0,26.0789,117.9874,2020-01-30,-11,-5,-1,101,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000721,9
Guangxi,China,78,0,2,0,23.8298,108.7881,2020-01-30,-23,2,0,80,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000571,9
Yunnan,China,70,0,0,0,24.974,101.487,2020-01-30,-8,-2,0,70,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000500,9
Hebei,China,65,1,0,0,38.0428,114.5149,2020-01-30,-5,0,1,66,1.5151515151515151,1400812636,0.00057995,0.00000964,0.00001221,0.00000471,9
Shaanxi,China,63,0,0,0,35.1917,108.8701,2020-01-30,-2,0,-1,63,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000450,9
Hainan,China,46,1,1,0,19.1959,109.7453,2020-01-30,-17,1,1,48,2.083333333333333,1400812636,0.00057995,0.00000964,0.00001221,0.00000343,9
Heilongjiang,China,44,2,0,0,47.862,127.7615,2020-01-30,-2,-1,1,46,4.3478260869565215,1400812636,0.00057995,0.00000964,0.00001221,0.00000328,9
Liaoning,China,41,0,1,0,41.2956,122.6085,2020-01-30,-3,1,-2,42,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000300,9
Shanxi,China,35,0,1,0,37.5777,112.2922,2020-01-30,-6,0,0,36,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000257,9
Tianjin,China,31,0,0,0,39.3054,117.323,2020-01-30,-4,-1,0,31,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000221,9
Gansu,China,26,0,0,0,36.0611,103.8343,2020-01-30,-5,0,0,26,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000186,9
Inner Mongolia,China,19,0,0,0,44.0935,113.9448,2020-01-30,-7,0,0,19,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000136,9
Ningxia,China,17,0,0,0,37.2692,106.1655,2020-01-30,-2,0,0,17,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000121,9
Jilin,China,14,0,1,0,43.6661,126.1923,2020-01-30,-3,1,0,15,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000107,9
Xinjiang,China,14,0,0,0,41.1129,85.2401,2020-01-30,0,-1,0,14,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000100,9
Guizhou,China,12,0,1,0,26.8154,106.8748,2020-01-30,-2,1,0,13,0,1400812636,0.00057995,0.00000964,0.00001221,0.00000093,9
